ID,createdAt,createdBy,modifiedAt,modifiedBy,requisition_ID,itemNumber,material_ID,quantity,unit,estimatedUnitPrice,currency_code,requiredDate,notes
8c9bc718-8376-5d9e-8ee2-80e53a3a2616,2026-05-11T08:00:00Z,system,2026-05-11T08:00:00Z,system,bef686fe-6af3-543f-9d81-7dbd6760fb0b,20,b195eb87-b559-5dc2-9e04-6eabb78ca3ef,20.000,SET,1904.70,EUR,2026-07-14,Replacement stock
1e4e2fc0-5796-5b89-aaae-a1c7370fe2c5,2026-07-16T08:00:00Z,system,2026-07-16T08:00:00Z,system,6eeb3946-e78f-587f-9877-2bc3b0391430,10,d7792ea6-2faa-5ee1-b515-6b526ad9efbb,25.000,BOX,1613.88,EUR,2026-09-12,Replacement stock
45489bc8-12c4-56f6-b20f-1d4d86c5a98a,2025-12-30T08:00:00Z,system,2025-12-30T08:00:00Z,system,335ca9fc-a1d4-5ecd-b141-0812d24daa63,10,af970570-0e69-5aa7-a1fd-93cea6d022c8,5.000,BOX,798.49,EUR,2026-01-14,Replacement stock
d10274a3-2159-5b87-bdd9-f781f6814218,2025-12-30T08:00:00Z,system,2025-12-30T08:00:00Z,system,335ca9fc-a1d4-5ecd-b141-0812d24daa63,20,3fc74a3b-0832-5675-b9fe-287a90de3ba8,150.000,EA,399.07,EUR,2026-01-14,Standard requirement
6cc25011-96c0-523a-8919-d684e4b0b703,2025-12-30T08:00:00Z,system,2025-12-30T08:00:00Z,system,335ca9fc-a1d4-5ecd-b141-0812d24daa63,30,4c30fa9e-b4c6-593b-975f-b5c99a3fa9b1,5.000,M,588.83,EUR,2026-01-14,Planned maintenance
acf2ee54-b87c-56fb-81c4-7d7e0c3b1622,2026-06-26T08:00:00Z,system,2026-06-26T08:00:00Z,system,da557484-b1ae-547d-a818-7601cae7b216,10,33565d42-f2c6-5728-b582-d95f8618e410,75.000,BOX,1348.59,EUR,2026-08-26,
754eef5e-9ca3-56ae-9621-479a350d8888,2026-05-03T08:00:00Z,system,2026-05-03T08:00:00Z,system,0c091381-35d0-5d20-86ef-77a8ad5a49f7,10,b96b5fc7-bf71-5802-87c3-a74c4dd012f4,2.000,EA,649.13,EUR,2026-06-30,
dc29ee3d-ebd6-5ba6-a684-e2c007d2f73d,2026-05-03T08:00:00Z,system,2026-05-03T08:00:00Z,system,0c091381-35d0-5d20-86ef-77a8ad5a49f7,20,bf264e10-7f30-5dfa-9770-1c2548ee3255,10.000,EA,1759.01,EUR,2026-06-30,Production demand
71ff340c-485b-56d7-a047-6277ba5f7939,2026-05-03T08:00:00Z,system,2026-05-03T08:00:00Z,system,0c091381-35d0-5d20-86ef-77a8ad5a49f7,30,272957c5-680c-5583-a4ae-d8350def996c,20.000,BOX,1707.04,EUR,2026-06-30,Planned maintenance
62d21060-6ddc-5181-9c19-efa8ba14c792,2026-05-03T08:00:00Z,system,2026-05-03T08:00:00Z,system,0c091381-35d0-5d20-86ef-77a8ad5a49f7,40,33b58793-6f12-50d8-b5ed-f4aaefc6d3f0,1.000,M,69.02,EUR,2026-06-30,Standard requirement
bf3a5321-9efa-54e6-9203-eec9cbbf11f4,2025-09-01T08:00:00Z,system,2025-09-01T08:00:00Z,system,ba89b5fb-d37e-5590-b4c9-3ce6b92b6059,10,3b977897-9c14-59e5-a889-922436cc6be2,1.000,EA,554.90,EUR,2025-10-11,Production demand
b65dabba-a671-5e82-8871-dca59f8d95db,2025-09-01T08:00:00Z,system,2025-09-01T08:00:00Z,system,ba89b5fb-d37e-5590-b4c9-3ce6b92b6059,20,cff52af4-5fdd-5e0b-be96-5b7ede153dbb,150.000,SET,886.63,EUR,2025-10-11,
205b83a2-762b-5e68-8067-f332af6b795f,2025-09-01T08:00:00Z,system,2025-09-01T08:00:00Z,system,ba89b5fb-d37e-5590-b4c9-3ce6b92b6059,30,b48aeed1-7840-500f-a433-e19c16974f9d,75.000,SET,1551.31,EUR,2025-10-11,Standard requirement
b8986586-ad6d-5e6a-883d-582e214d667b,2025-09-01T08:00:00Z,system,2025-09-01T08:00:00Z,system,ba89b5fb-d37e-5590-b4c9-3ce6b92b6059,40,272957c5-680c-5583-a4ae-d8350def996c,5.000,BOX,1689.13,EUR,2025-10-11,
c2aeba5e-39a6-54a4-b327-b80c3ba9a52b,2026-05-12T08:00:00Z,system,2026-05-12T08:00:00Z,system,3c5e36fb-5a9a-5db0-b0cd-1f403e6d32ad,10,f968e107-0cac-5cfd-a628-d3aa05f1e38d,100.000,EA,1028.24,EUR,2026-07-18,Planned maintenance
728fd1c4-8c1e-515d-9b11-4f9685ee5e78,2026-05-12T08:00:00Z,system,2026-05-12T08:00:00Z,system,3c5e36fb-5a9a-5db0-b0cd-1f403e6d32ad,20,c21a05cd-e0c4-5233-b2b3-69e0eadd9d50,10.000,EA,953.86,EUR,2026-07-18,Standard requirement
fd5ad094-e21f-5a63-9503-0fe210ce5d1b,2026-03-20T08:00:00Z,system,2026-03-20T08:00:00Z,system,ee029009-a314-539c-934c-5ff47a1845e9,10,6be44d6c-c457-5100-971c-5640df33eb4b,10.000,SET,510.61,EUR,2026-04-13,Production demand
90fbfe1e-78f0-5f8c-8b6e-26232f7344b3,2025-11-27T08:00:00Z,system,2025-11-27T08:00:00Z,system,e4a356a6-1964-5a57-9320-840a9f067213,10,9f268dd5-b99b-5f85-935d-cd614d5d12ad,25.000,KG,24.70,EUR,2025-12-18,Planned maintenance
c03edca9-220d-53b8-a4f6-6f6c2c6ebc3d,2025-11-27T08:00:00Z,system,2025-11-27T08:00:00Z,system,e4a356a6-1964-5a57-9320-840a9f067213,20,48cb4f21-8c1b-5570-a07c-08c09fbf0ce6,20.000,SET,792.26,EUR,2025-12-18,Standard requirement
cc48031b-bf24-535a-8642-45eec729d0a1,2025-11-27T08:00:00Z,system,2025-11-27T08:00:00Z,system,e4a356a6-1964-5a57-9320-840a9f067213,30,72fab673-0e1b-50ad-a07f-80c4221c1763,200.000,BOX,2368.19,EUR,2025-12-18,Replacement stock
349770c6-b30c-517c-a65b-49308be62194,2025-12-16T08:00:00Z,system,2025-12-16T08:00:00Z,system,b7def990-1fd2-527e-b140-5e29f412a0fd,10,571479d1-0b4f-5e80-b110-0e3e87a27f94,75.000,EA,1664.42,EUR,2026-01-19,Standard requirement
04edc421-9c44-54f5-b625-37ff5177f745,2025-12-16T08:00:00Z,system,2025-12-16T08:00:00Z,system,b7def990-1fd2-527e-b140-5e29f412a0fd,20,cc5afda5-c29c-592b-ab4e-304a522f6af7,50.000,L,1584.34,EUR,2026-01-19,Production demand
03dca70e-cc2a-5a4a-af97-d6176d54ede3,2025-12-16T08:00:00Z,system,2025-12-16T08:00:00Z,system,b7def990-1fd2-527e-b140-5e29f412a0fd,30,26b04983-d84b-57db-acd1-68d00120334b,1.000,L,1334.54,EUR,2026-01-19,Standard requirement
abcad494-b961-55b2-9327-29922cf66d88,2025-12-16T08:00:00Z,system,2025-12-16T08:00:00Z,system,b7def990-1fd2-527e-b140-5e29f412a0fd,40,75f1b42f-e0d3-559b-883f-62a8bd802d21,100.000,L,22.91,EUR,2026-01-19,Standard requirement
ce91f009-9011-5e86-b29f-cba54b297c95,2026-06-08T08:00:00Z,system,2026-06-08T08:00:00Z,system,65d33d3d-324a-5fe5-898f-ea582a14404e,10,b121cc73-e21b-5700-aed3-23e3f1122454,2.000,EA,612.12,EUR,2026-06-21,Production demand
9b5dadf3-5245-5e35-b192-fa9aba5b91a4,2026-06-08T08:00:00Z,system,2026-06-08T08:00:00Z,system,65d33d3d-324a-5fe5-898f-ea582a14404e,20,37c4d2f8-f57c-5a2d-a98c-e54c9a60f9b2,100.000,KG,27.57,EUR,2026-06-21,Production demand
fc791f58-2030-5aed-a27e-2b5606d0bbc3,2026-06-08T08:00:00Z,system,2026-06-08T08:00:00Z,system,65d33d3d-324a-5fe5-898f-ea582a14404e,30,6ac6dbb0-6c7a-557d-b7d3-20ec8a1e7bc9,50.000,SET,1073.54,EUR,2026-06-21,Replacement stock
080238e7-41f7-56ea-89e0-8cf67822f279,2026-01-20T08:00:00Z,system,2026-01-20T08:00:00Z,system,c55f9f7f-9902-5e9a-890c-ecd8e68a9d5b,10,65a789a9-af01-5a64-8f47-133346520088,50.000,L,2356.91,EUR,2026-03-19,Production demand
18737f0f-547d-565d-987e-1d83ed30b4f8,2026-01-20T08:00:00Z,system,2026-01-20T08:00:00Z,system,c55f9f7f-9902-5e9a-890c-ecd8e68a9d5b,20,33a77c1e-2f02-54f3-aaf8-2d033e03a54f,25.000,EA,306.16,EUR,2026-03-19,Replacement stock
bc29cd86-7ca9-5232-a53b-606565d5b859,2026-01-20T08:00:00Z,system,2026-01-20T08:00:00Z,system,c55f9f7f-9902-5e9a-890c-ecd8e68a9d5b,30,92383fa1-d27d-5e6a-b93a-e9f0ff565f05,10.000,EA,965.46,EUR,2026-03-19,
c4199031-f020-5f34-91ad-6fddf59a5bbf,2026-06-05T08:00:00Z,system,2026-06-05T08:00:00Z,system,59a2f99b-ff23-5b5a-ad77-df5fbbd73f93,10,7f697323-30b6-54c7-bac6-3b08c847d275,2.000,M,1924.55,EUR,2026-07-20,
3fe3b9ea-fe1c-5907-af01-56d7f705e491,2026-06-05T08:00:00Z,system,2026-06-05T08:00:00Z,system,59a2f99b-ff23-5b5a-ad77-df5fbbd73f93,20,cf47eab7-b618-56ca-8312-fe97b2569fb6,200.000,BOX,394.84,EUR,2026-07-20,Standard requirement
f6690df1-bb04-571d-a728-1857c6bf5a44,2026-06-05T08:00:00Z,system,2026-06-05T08:00:00Z,system,59a2f99b-ff23-5b5a-ad77-df5fbbd73f93,30,61c9dd7a-23b2-51ce-a4f8-1ecaedb8b55e,5.000,SET,1836.25,EUR,2026-07-20,Production demand
1b3e53ab-0c78-52a4-84f4-df27988b1022,2026-06-05T08:00:00Z,system,2026-06-05T08:00:00Z,system,59a2f99b-ff23-5b5a-ad77-df5fbbd73f93,40,df47ed4b-da4f-5c58-b596-f38d4082538d,10.000,EA,1542.85,EUR,2026-07-20,Planned maintenance
fdf9fbc5-5b82-5597-86a4-c52717313f3f,2025-09-06T08:00:00Z,system,2025-09-06T08:00:00Z,system,7faf1e26-fdf1-5344-b297-d04e55ea0ae5,10,5ff325a3-cf1b-5887-bd0f-e1da5d5e6a57,200.000,BOX,843.79,EUR,2025-11-06,Production demand
fefce66f-5a22-59f5-83d7-2e6fb3713a6b,2025-09-06T08:00:00Z,system,2025-09-06T08:00:00Z,system,7faf1e26-fdf1-5344-b297-d04e55ea0ae5,20,e78a29f5-6b77-5c64-a898-2ef9faf92f91,5.000,KG,19.41,EUR,2025-11-06,Replacement stock
98e7445c-cd46-519a-a347-7305aab7fd3c,2026-03-14T08:00:00Z,system,2026-03-14T08:00:00Z,system,91ad8e76-31c5-5807-bdaf-184bf686815f,10,6c7c41de-f18d-5d68-9697-8f8c32cb9e5e,1.000,M,2044.28,EUR,2026-03-23,
ae92d083-32a7-56bd-9acb-7d036dd560e9,2026-02-23T08:00:00Z,system,2026-02-23T08:00:00Z,system,b2804d80-df45-5511-98b7-d2fd752616f7,10,384f66ad-b02f-5061-83cb-3ace1601e8d3,200.000,SET,1790.94,EUR,2026-03-03,Production demand
6072d11d-ce05-57e0-859b-6fb47330c584,2026-04-01T08:00:00Z,system,2026-04-01T08:00:00Z,system,d3e416d4-50f0-578b-9e02-60e2ed72da9f,10,972054fa-e98c-5fa7-b5a0-eef2c0bddc26,10.000,M,902.15,EUR,2026-06-06,Planned maintenance
ae633d96-8b0b-5d79-8ca4-909d848d9eeb,2026-01-04T08:00:00Z,system,2026-01-04T08:00:00Z,system,897a51ff-37d9-55a7-a4bf-0fb02aadc74f,10,76540a83-8375-53ea-a170-4e4e171d11cd,200.000,KG,30.89,EUR,2026-02-22,Production demand
edc91a8b-f9a8-5e9b-99b5-ae17bcc77fbd,2026-07-05T08:00:00Z,system,2026-07-05T08:00:00Z,system,3376a935-de2f-5e53-b017-d04e84da5946,10,559354e7-7937-5578-baa8-6d7ae9f39b6f,50.000,BOX,865.49,EUR,2026-07-20,Production demand
a94e0c50-9932-5f35-8a48-4640e35a430d,2026-07-05T08:00:00Z,system,2026-07-05T08:00:00Z,system,3376a935-de2f-5e53-b017-d04e84da5946,20,6febc7d4-a6f9-547c-bdef-f6c3c7cebf1b,25.000,BOX,922.62,EUR,2026-07-20,Replacement stock
56535cd2-26b1-57f1-8d40-f0690f323a44,2026-07-05T08:00:00Z,system,2026-07-05T08:00:00Z,system,3376a935-de2f-5e53-b017-d04e84da5946,30,5e0e22e5-d386-54e2-bfeb-2492f8c12bc4,50.000,L,1928.33,EUR,2026-07-20,Replacement stock
140e958a-be0a-5dd9-9555-5cd199aa066b,2026-07-05T08:00:00Z,system,2026-07-05T08:00:00Z,system,3376a935-de2f-5e53-b017-d04e84da5946,40,781e49c0-8999-50e8-9276-e1fc0e9e29ca,50.000,EA,2485.90,EUR,2026-07-20,Planned maintenance
cacc8ee1-d772-5b29-8485-8e3899cd589d,2026-01-31T08:00:00Z,system,2026-01-31T08:00:00Z,system,2d2d4296-3e55-5499-94ab-3b9ea6351ccc,10,6be44d6c-c457-5100-971c-5640df33eb4b,10.000,SET,485.75,EUR,2026-02-15,
82c05a92-0da8-50b8-bb00-e7ee5ae98b21,2026-01-31T08:00:00Z,system,2026-01-31T08:00:00Z,system,2d2d4296-3e55-5499-94ab-3b9ea6351ccc,20,b5842b92-2db0-59f1-bfed-7a5db5a20938,5.000,L,332.71,EUR,2026-02-15,Production demand
88e19bf6-e2fe-5d3f-92c8-fd20e9a7af83,2026-01-31T08:00:00Z,system,2026-01-31T08:00:00Z,system,2d2d4296-3e55-5499-94ab-3b9ea6351ccc,30,99390864-f827-5aef-be8a-287357eedb0f,100.000,BOX,2182.01,EUR,2026-02-15,Replacement stock
319ff01b-cb9b-5f19-8b84-b5d9e4574617,2025-10-22T08:00:00Z,system,2025-10-22T08:00:00Z,system,831fe291-7a3b-5097-9aa1-51e89e503103,10,3b977897-9c14-59e5-a889-922436cc6be2,2.000,EA,541.53,EUR,2025-11-15,Planned maintenance
c0e221c1-de39-57a1-9df6-fad1d9e82a4d,2025-10-22T08:00:00Z,system,2025-10-22T08:00:00Z,system,831fe291-7a3b-5097-9aa1-51e89e503103,20,f84d7723-0164-5c03-952b-c6a6bd546739,100.000,EA,2447.95,EUR,2025-11-15,
39c63458-9164-52cc-8b9c-ad6b4cf3b753,2025-10-22T08:00:00Z,system,2025-10-22T08:00:00Z,system,831fe291-7a3b-5097-9aa1-51e89e503103,30,7a0573af-19d9-5fce-a1fb-edef3b2a16d3,25.000,EA,1889.02,EUR,2025-11-15,Planned maintenance
25845126-6496-59e9-815f-76ddb3b3de51,2025-10-22T08:00:00Z,system,2025-10-22T08:00:00Z,system,831fe291-7a3b-5097-9aa1-51e89e503103,40,04c6ce4d-e9ec-5c21-9f43-b4b251046c2f,50.000,M,1108.22,EUR,2025-11-15,Production demand
06637e2b-d1a4-5071-b790-bb907940dcc0,2026-02-18T08:00:00Z,system,2026-02-18T08:00:00Z,system,e6deb24d-9493-5274-ab4e-b433aaa10e07,10,c1a24447-ba94-5724-9a1d-064a2c0b2811,20.000,SET,1094.76,EUR,2026-03-21,
201a8dfa-13da-5540-acb6-a71d4f6d5696,2026-06-21T08:00:00Z,system,2026-06-21T08:00:00Z,system,4dbc4670-ae15-5650-b658-0788d7d262da,10,272957c5-680c-5583-a4ae-d8350def996c,25.000,BOX,1599.82,EUR,2026-08-09,
2fc6dcc1-f574-5293-b73f-b3ccf5e22cff,2026-04-22T08:00:00Z,system,2026-04-22T08:00:00Z,system,07e3a9c9-477e-5b99-8a3f-0ee47b93467b,10,2e938e1a-7d1e-5084-9f28-14acf3a39a7c,10.000,SET,2328.08,EUR,2026-05-15,Production demand
0ff04e62-3eea-5247-a41c-5c050dd4e8fe,2026-04-22T08:00:00Z,system,2026-04-22T08:00:00Z,system,07e3a9c9-477e-5b99-8a3f-0ee47b93467b,20,1dd3c172-1e4d-56ef-89b5-1f44bd31959f,50.000,M,2393.71,EUR,2026-05-15,Standard requirement
8886ee29-5e79-5ce8-8ee8-5383548303ab,2026-04-22T08:00:00Z,system,2026-04-22T08:00:00Z,system,07e3a9c9-477e-5b99-8a3f-0ee47b93467b,30,6f137624-ae20-5016-9d90-8e735016ca60,10.000,BOX,2132.96,EUR,2026-05-15,Replacement stock
30b1e8da-d1d5-5d76-a456-b06eedec3f99,2026-04-22T08:00:00Z,system,2026-04-22T08:00:00Z,system,07e3a9c9-477e-5b99-8a3f-0ee47b93467b,40,6b8b9c0c-ca33-51c4-9164-471f4abb4160,20.000,BOX,1719.26,EUR,2026-05-15,Production demand
9a4741bc-0725-50b3-91e3-1ca4234bbe43,2026-04-15T08:00:00Z,system,2026-04-15T08:00:00Z,system,fe63d324-e14b-5b81-9d92-23df9cbbfbfd,10,748d36d0-ad0a-5e2f-ae52-4b9bd4ac6a44,25.000,M,1947.11,EUR,2026-04-26,Planned maintenance
73bc11a8-3d1b-5bee-89f3-a7b442030d45,2026-04-15T08:00:00Z,system,2026-04-15T08:00:00Z,system,fe63d324-e14b-5b81-9d92-23df9cbbfbfd,20,b565639f-0e27-5958-90ec-8e31f21798a1,20.000,KG,6.75,EUR,2026-04-26,Production demand
5e91842e-4f7c-59ab-ba00-3f5315955ae7,2026-04-15T08:00:00Z,system,2026-04-15T08:00:00Z,system,fe63d324-e14b-5b81-9d92-23df9cbbfbfd,30,11887a5e-152e-56c0-9b50-7d5495fe3b5a,25.000,L,230.67,EUR,2026-04-26,Standard requirement
af0f1d49-0450-510d-8c97-3825543cf9f0,2026-03-25T08:00:00Z,system,2026-03-25T08:00:00Z,system,8900bcd7-2744-553b-a5fb-c39d486243c5,10,d3c939e0-3924-58da-a01d-c79899d13ee4,150.000,EA,2496.18,EUR,2026-04-13,Production demand
c47379d7-32c6-5168-ba67-e70213ae87eb,2026-03-25T08:00:00Z,system,2026-03-25T08:00:00Z,system,8900bcd7-2744-553b-a5fb-c39d486243c5,20,6d2d9d2e-3534-5a9b-a2d9-67471b6743ab,100.000,EA,552.01,EUR,2026-04-13,Planned maintenance
de433caf-ffe7-58ba-86fa-69dda08399fe,2026-03-25T08:00:00Z,system,2026-03-25T08:00:00Z,system,8900bcd7-2744-553b-a5fb-c39d486243c5,30,b565639f-0e27-5958-90ec-8e31f21798a1,5.000,KG,6.89,EUR,2026-04-13,Replacement stock
832a87a5-f82f-5eab-ad95-c6924004de1e,2026-03-25T08:00:00Z,system,2026-03-25T08:00:00Z,system,8900bcd7-2744-553b-a5fb-c39d486243c5,40,4ab6e929-df87-5d07-b36e-bc3c2033a2c4,25.000,BOX,2202.21,EUR,2026-04-13,Standard requirement
9d970be9-e784-5b7c-bcd3-e2c90a127c8e,2025-11-13T08:00:00Z,system,2025-11-13T08:00:00Z,system,17425679-74b9-5c7a-b0a1-a347e48e968e,10,571479d1-0b4f-5e80-b110-0e3e87a27f94,1.000,EA,1584.72,EUR,2025-12-27,
87c47812-4f5c-5e47-9aae-ed1a4583e646,2025-11-13T08:00:00Z,system,2025-11-13T08:00:00Z,system,17425679-74b9-5c7a-b0a1-a347e48e968e,20,596f3822-e07b-55ed-bd48-239fb3db0e77,10.000,KG,26.36,EUR,2025-12-27,Standard requirement
78087efa-defd-5c63-a925-84a69bf62cfc,2025-11-13T08:00:00Z,system,2025-11-13T08:00:00Z,system,17425679-74b9-5c7a-b0a1-a347e48e968e,30,26b04983-d84b-57db-acd1-68d00120334b,25.000,L,1267.01,EUR,2025-12-27,Production demand
478f999f-dc5a-57ff-bd20-8b9aede576f2,2026-03-08T08:00:00Z,system,2026-03-08T08:00:00Z,system,cbdce86c-8691-5a3b-a5d1-e2ce0a800a12,10,60f8eac8-7f04-549c-a5f3-331eb9014d8a,200.000,SET,211.00,EUR,2026-05-21,Replacement stock
834d3920-fccf-52de-9d56-778b92cd6a8a,2026-03-08T08:00:00Z,system,2026-03-08T08:00:00Z,system,cbdce86c-8691-5a3b-a5d1-e2ce0a800a12,20,9e7b19d9-c9c7-562c-b69b-23994f239c49,2.000,EA,1078.32,EUR,2026-05-21,Replacement stock
17f50a50-7097-53e7-8ea5-776ef70d6eaf,2026-01-24T08:00:00Z,system,2026-01-24T08:00:00Z,system,b05f6c5e-12e9-56be-bbbf-613c6b5a0309,10,a77973af-89ac-57a4-be5e-db2cafc9e932,200.000,BOX,1406.30,EUR,2026-03-30,Planned maintenance
6e3710a6-d859-5c02-9ae5-05f7bbd733a8,2026-01-24T08:00:00Z,system,2026-01-24T08:00:00Z,system,b05f6c5e-12e9-56be-bbbf-613c6b5a0309,20,33a43adc-6963-52ef-b1d3-fd2492991b07,5.000,EA,1995.64,EUR,2026-03-30,
f070d5c9-60c2-5bd5-a87f-b1545d48a5d5,2026-01-24T08:00:00Z,system,2026-01-24T08:00:00Z,system,b05f6c5e-12e9-56be-bbbf-613c6b5a0309,30,d6f533a8-8f0b-5261-807a-7b1afa741e60,75.000,KG,4.38,EUR,2026-03-30,Production demand
d2908688-7e7d-5a8a-8073-a5f6040c8992,2026-01-24T08:00:00Z,system,2026-01-24T08:00:00Z,system,b05f6c5e-12e9-56be-bbbf-613c6b5a0309,40,bbccc08a-f2c9-5ff6-a628-fb59284b03ec,1.000,SET,103.06,EUR,2026-03-30,Planned maintenance
d4ece51c-c7cb-5a7e-ad8b-333f836ed745,2025-12-02T08:00:00Z,system,2025-12-02T08:00:00Z,system,4e8e1143-f79d-5f7a-a854-649c274242c5,10,a09d3b3c-22f6-56c6-93d4-2863d0444e94,2.000,L,1610.34,EUR,2026-01-29,Standard requirement
ca2a29e0-0c00-5e0d-917a-147e214976f1,2025-10-03T08:00:00Z,system,2025-10-03T08:00:00Z,system,3f36740e-1035-5fb4-916d-cc9c783f9f04,10,0c9f0a42-1ac7-5282-b469-b088f77d7e6d,2.000,BOX,1305.35,EUR,2025-12-14,Standard requirement
75934c0f-2128-58d8-96f9-18236c72d0c4,2025-10-03T08:00:00Z,system,2025-10-03T08:00:00Z,system,3f36740e-1035-5fb4-916d-cc9c783f9f04,20,a1de9ed1-ec0e-5ccc-86a4-1980e3dfb1ed,150.000,L,548.70,EUR,2025-12-14,Standard requirement
dc60da8d-e3dd-5cef-84e7-b588e2f03c53,2025-09-19T08:00:00Z,system,2025-09-19T08:00:00Z,system,0f526436-ae14-52ff-8f6e-6a817fca39a7,10,3aa391ce-4ff3-5173-9277-83ce43555c7c,100.000,L,98.76,EUR,2025-11-21,Planned maintenance
d54dc3f7-ebb1-5240-bf37-65fe9f0c0954,2025-09-19T08:00:00Z,system,2025-09-19T08:00:00Z,system,0f526436-ae14-52ff-8f6e-6a817fca39a7,20,6409ea13-8e69-5a7d-8700-a21076b19964,50.000,EA,100.00,EUR,2025-11-21,
a98be3f5-6115-5e33-b81e-92e1cc48f3bc,2026-03-26T08:00:00Z,system,2026-03-26T08:00:00Z,system,60807730-97f0-533f-b46a-2c5418599c79,10,33565d42-f2c6-5728-b582-d95f8618e410,10.000,BOX,1352.18,EUR,2026-05-27,
4d0f8911-6437-59b4-9ce0-0feb2a4ee1cf,2026-03-26T08:00:00Z,system,2026-03-26T08:00:00Z,system,60807730-97f0-533f-b46a-2c5418599c79,20,7206ba99-aabc-58a4-962c-b600c27e265f,10.000,KG,35.34,EUR,2026-05-27,Replacement stock
afb67250-6697-5899-ad13-043bd11415f1,2025-10-11T08:00:00Z,system,2025-10-11T08:00:00Z,system,3df5253c-e44f-596c-b71f-a17b67224be8,10,f968e107-0cac-5cfd-a628-d3aa05f1e38d,20.000,EA,1058.35,EUR,2025-11-19,Planned maintenance
2878adbf-b01f-54d9-8d9b-5061985973fa,2025-10-11T08:00:00Z,system,2025-10-11T08:00:00Z,system,3df5253c-e44f-596c-b71f-a17b67224be8,20,4bbe33ac-91fe-5b33-a3a4-57141de4e03e,5.000,M,1672.45,EUR,2025-11-19,Planned maintenance
5dfb3e97-0a61-5c14-a680-18d0cd6664fe,2025-10-11T08:00:00Z,system,2025-10-11T08:00:00Z,system,3df5253c-e44f-596c-b71f-a17b67224be8,30,811092f8-2db7-5749-ad90-adf8763eb900,25.000,EA,509.86,EUR,2025-11-19,Production demand
21bde2fc-558c-5bb0-afcf-8b2bdabdbfa1,2026-04-15T08:00:00Z,system,2026-04-15T08:00:00Z,system,f142575f-f4ba-515c-a03d-a068b99c9fc7,10,272957c5-680c-5583-a4ae-d8350def996c,10.000,BOX,1645.78,EUR,2026-06-05,Production demand
277a91ff-8504-5321-8089-89f6b1e6d051,2026-04-15T08:00:00Z,system,2026-04-15T08:00:00Z,system,f142575f-f4ba-515c-a03d-a068b99c9fc7,20,04c6ce4d-e9ec-5c21-9f43-b4b251046c2f,10.000,M,1047.61,EUR,2026-06-05,
4f5d8224-f06c-5525-9baf-a40085e27495,2026-04-15T08:00:00Z,system,2026-04-15T08:00:00Z,system,f142575f-f4ba-515c-a03d-a068b99c9fc7,30,781e49c0-8999-50e8-9276-e1fc0e9e29ca,150.000,EA,2588.20,EUR,2026-06-05,Replacement stock
3996ce79-7338-51bd-b18a-2eec61224976,2025-11-03T08:00:00Z,system,2025-11-03T08:00:00Z,system,d2ede4b0-f396-50cc-b570-b467dc27befc,10,f74e00d0-5597-5c85-9d8e-7ce030bdb99d,100.000,EA,1022.42,EUR,2025-12-20,
dd178691-a2ce-5625-a75d-f0f1db134348,2025-11-03T08:00:00Z,system,2025-11-03T08:00:00Z,system,d2ede4b0-f396-50cc-b570-b467dc27befc,20,b5842b92-2db0-59f1-bfed-7a5db5a20938,100.000,L,318.47,EUR,2025-12-20,
87c2c395-2421-5c6f-b317-7e38f52a6177,2025-11-03T08:00:00Z,system,2025-11-03T08:00:00Z,system,d2ede4b0-f396-50cc-b570-b467dc27befc,30,75f1b42f-e0d3-559b-883f-62a8bd802d21,25.000,L,22.13,EUR,2025-12-20,Planned maintenance
b4d87680-899f-57d9-8a89-2d5d9c71eb0f,2025-11-03T08:00:00Z,system,2025-11-03T08:00:00Z,system,d2ede4b0-f396-50cc-b570-b467dc27befc,40,15363821-3683-51e9-ad4d-1410e9a22f30,2.000,EA,803.00,EUR,2025-12-20,
80fc6de0-5d20-56d0-a679-49323777e3e6,2026-04-09T08:00:00Z,system,2026-04-09T08:00:00Z,system,258d5333-587e-55e1-9ac5-959cfb347779,10,33565d42-f2c6-5728-b582-d95f8618e410,1.000,BOX,1397.51,EUR,2026-05-12,Standard requirement
ca21c2ca-0b32-50cb-b294-5505ef70d4df,2026-05-06T08:00:00Z,system,2026-05-06T08:00:00Z,system,13317366-565c-530f-8b99-69616d017368,10,a006b8e3-6118-5906-998a-865149ed8589,200.000,SET,740.85,EUR,2026-05-15,Standard requirement
823b159b-6034-5f03-adf4-e34936e92e15,2026-05-06T08:00:00Z,system,2026-05-06T08:00:00Z,system,13317366-565c-530f-8b99-69616d017368,20,19e5854c-015a-5974-997b-3ccb05e32d73,150.000,M,475.31,EUR,2026-05-15,Planned maintenance
b8a50103-3ebe-5c3f-b00a-9b5a5784a780,2025-09-19T08:00:00Z,system,2025-09-19T08:00:00Z,system,59a2b1d2-c0d8-590e-9846-602c1bb2321e,10,8b3ec22a-bd3c-594f-b231-80df5dbed6ff,5.000,M,1269.44,EUR,2025-10-15,
a62869f1-3b60-5445-b424-6490734d2a6a,2025-09-19T08:00:00Z,system,2025-09-19T08:00:00Z,system,59a2b1d2-c0d8-590e-9846-602c1bb2321e,20,7a0573af-19d9-5fce-a1fb-edef3b2a16d3,50.000,EA,2148.14,EUR,2025-10-15,Planned maintenance
